StudentID,CourseCode,TestNumber,TestDate,SyllabusCovered,MaxMarks,MarksObtained
1RV22AI116,AI254TA,1,2023-08-01,33%,50,38
1RV22AI116,AI254TA,2,2023-08-31,33%,50,47
1RV22AI116,AI254TA,3,2023-09-30,33%,50,44
1RV22AI116,AI254TA,4,2023-10-30,100%,100,75
1RV22AI116,AI253IA,1,2023-08-01,33%,50,41
1RV22AI116,AI253IA,2,2023-08-31,33%,50,39
1RV22AI116,AI253IA,3,2023-09-30,33%,50,35
1RV22AI116,AI253IA,4,2023-10-30,100%,100,97
1RV22AI116,HS251TA,1,2023-08-01,33%,50,39
1RV22AI116,HS251TA,2,2023-08-31,33%,50,39
1RV22AI116,HS251TA,3,2023-09-30,33%,50,38
1RV22AI116,HS251TA,4,2023-10-30,100%,100,72
1RV22AI117,CD252IA,1,2023-08-01,33%,50,45
1RV22AI117,CD252IA,2,2023-08-31,33%,50,39
1RV22AI117,CD252IA,3,2023-09-30,33%,50,37
1RV22AI117,CD252IA,4,2023-10-30,100%,100,73
1RV22AI117,AI255TBA,1,2023-08-01,33%,50,45
1RV22AI117,AI255TBA,2,2023-08-31,33%,50,42
1RV22AI117,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI117,AI255TBA,4,2023-10-30,100%,100,93
1RV22AI117,AI254TA,1,2023-08-01,33%,50,43
1RV22AI117,AI254TA,2,2023-08-31,33%,50,34
1RV22AI117,AI254TA,3,2023-09-30,33%,50,32
1RV22AI117,AI254TA,4,2023-10-30,100%,100,69
1RV22AI117,AI253IA,1,2023-08-01,33%,50,36
1RV22AI117,AI253IA,2,2023-08-31,33%,50,31
1RV22AI117,AI253IA,3,2023-09-30,33%,50,41
1RV22AI117,AI253IA,4,2023-10-30,100%,100,85
1RV22AI117,HS251TA,1,2023-08-01,33%,50,38
1RV22AI117,HS251TA,2,2023-08-31,33%,50,36
1RV22AI117,HS251TA,3,2023-09-30,33%,50,43
1RV22AI117,HS251TA,4,2023-10-30,100%,100,69
1RV22AI118,CD252IA,1,2023-08-01,33%,50,46
1RV22AI118,CD252IA,2,2023-08-31,33%,50,46
1RV22AI118,CD252IA,3,2023-09-30,33%,50,41
1RV22AI118,CD252IA,4,2023-10-30,100%,100,79
1RV22AI118,AI255TBA,1,2023-08-01,33%,50,36
1RV22AI118,AI255TBA,2,2023-08-31,33%,50,32
1RV22AI118,AI255TBA,3,2023-09-30,33%,50,35
1RV22AI118,AI255TBA,4,2023-10-30,100%,100,84
1RV22AI118,AI254TA,1,2023-08-01,33%,50,46
1RV22AI118,AI254TA,2,2023-08-31,33%,50,47
1RV22AI118,AI254TA,3,2023-09-30,33%,50,40
1RV22AI118,AI254TA,4,2023-10-30,100%,100,87
1RV22AI118,AI253IA,1,2023-08-01,33%,50,33
1RV22AI118,AI253IA,2,2023-08-31,33%,50,41
1RV22AI118,AI253IA,3,2023-09-30,33%,50,39
1RV22AI118,AI253IA,4,2023-10-30,100%,100,93
1RV22AI118,HS251TA,1,2023-08-01,33%,50,36
1RV22AI118,HS251TA,2,2023-08-31,33%,50,36
1RV22AI118,HS251TA,3,2023-09-30,33%,50,40
1RV22AI118,HS251TA,4,2023-10-30,100%,100,99
1RV22AI119,CD252IA,1,2023-08-01,33%,50,42
1RV22AI119,CD252IA,2,2023-08-31,33%,50,36
1RV22AI119,CD252IA,3,2023-09-30,33%,50,44
1RV22AI119,CD252IA,4,2023-10-30,100%,100,91
1RV22AI119,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI119,AI255TBA,2,2023-08-31,33%,50,45
1RV22AI119,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI119,AI255TBA,4,2023-10-30,100%,100,93
1RV22AI119,AI254TA,1,2023-08-01,33%,50,47
1RV22AI119,AI254TA,2,2023-08-31,33%,50,40
1RV22AI119,AI254TA,3,2023-09-30,33%,50,38
1RV22AI119,AI254TA,4,2023-10-30,100%,100,77
1RV22AI119,AI253IA,1,2023-08-01,33%,50,49
1RV22AI119,AI253IA,2,2023-08-31,33%,50,45
1RV22AI119,AI253IA,3,2023-09-30,33%,50,42
1RV22AI119,AI253IA,4,2023-10-30,100%,100,82
1RV22AI119,HS251TA,1,2023-08-01,33%,50,44
1RV22AI119,HS251TA,2,2023-08-31,33%,50,48
1RV22AI119,HS251TA,3,2023-09-30,33%,50,49
1RV22AI119,HS251TA,4,2023-10-30,100%,100,80
1RV22AI120,CD252IA,1,2023-08-01,33%,50,38
1RV22AI120,CD252IA,2,2023-08-31,33%,50,42
1RV22AI120,CD252IA,3,2023-09-30,33%,50,39
1RV22AI120,CD252IA,4,2023-10-30,100%,100,97
1RV22AI120,AI255TBA,1,2023-08-01,33%,50,36
1RV22AI120,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI120,AI255TBA,3,2023-09-30,33%,50,37
1RV22AI120,AI255TBA,4,2023-10-30,100%,100,80
1RV22AI120,AI254TA,1,2023-08-01,33%,50,34
1RV22AI120,AI254TA,2,2023-08-31,33%,50,43
1RV22AI120,AI254TA,3,2023-09-30,33%,50,46
1RV22AI120,AI254TA,4,2023-10-30,100%,100,94
1RV22AI120,AI253IA,1,2023-08-01,33%,50,37
1RV22AI120,AI253IA,2,2023-08-31,33%,50,46
1RV22AI120,AI253IA,3,2023-09-30,33%,50,35
1RV22AI120,AI253IA,4,2023-10-30,100%,100,96
1RV22AI120,HS251TA,1,2023-08-01,33%,50,35
1RV22AI120,HS251TA,2,2023-08-31,33%,50,42
1RV22AI120,HS251TA,3,2023-09-30,33%,50,35
1RV22AI120,HS251TA,4,2023-10-30,100%,100,78
1RV22AI121,CD252IA,1,2023-08-01,33%,50,37
1RV22AI121,CD252IA,2,2023-08-31,33%,50,36
1RV22AI121,CD252IA,3,2023-09-30,33%,50,37
1RV22AI121,CD252IA,4,2023-10-30,100%,100,92
1RV22AI121,AI255TBA,1,2023-08-01,33%,50,45
1RV22AI121,AI255TBA,2,2023-08-31,33%,50,47
1RV22AI121,AI255TBA,3,2023-09-30,33%,50,39
1RV22AI121,AI255TBA,4,2023-10-30,100%,100,91
1RV22AI121,AI254TA,1,2023-08-01,33%,50,37
1RV22AI121,AI254TA,2,2023-08-31,33%,50,36
1RV22AI121,AI254TA,3,2023-09-30,33%,50,49
1RV22AI121,AI254TA,4,2023-10-30,100%,100,94
1RV22AI121,AI253IA,1,2023-08-01,33%,50,39
1RV22AI121,AI253IA,2,2023-08-31,33%,50,45
1RV22AI121,AI253IA,3,2023-09-30,33%,50,44
1RV22AI121,AI253IA,4,2023-10-30,100%,100,91
1RV22AI121,HS251TA,1,2023-08-01,33%,50,46
1RV22AI121,HS251TA,2,2023-08-31,33%,50,41
1RV22AI121,HS251TA,3,2023-09-30,33%,50,37
1RV22AI121,HS251TA,4,2023-10-30,100%,100,97
1RV22AI122,CD252IA,1,2023-08-01,33%,50,49
1RV22AI122,CD252IA,2,2023-08-31,33%,50,47
1RV22AI122,CD252IA,3,2023-09-30,33%,50,49
1RV22AI122,CD252IA,4,2023-10-30,100%,100,88
1RV22AI122,AI255TBA,1,2023-08-01,33%,50,43
1RV22AI122,AI255TBA,2,2023-08-31,33%,50,37
1RV22AI122,AI255TBA,3,2023-09-30,33%,50,44
1RV22AI122,AI255TBA,4,2023-10-30,100%,100,89
1RV22AI122,AI254TA,1,2023-08-01,33%,50,42
1RV22AI122,AI254TA,2,2023-08-31,33%,50,37
1RV22AI122,AI254TA,3,2023-09-30,33%,50,41
1RV22AI122,AI254TA,4,2023-10-30,100%,100,77
1RV22AI122,AI253IA,1,2023-08-01,33%,50,37
1RV22AI122,AI253IA,2,2023-08-31,33%,50,42
1RV22AI122,AI253IA,3,2023-09-30,33%,50,39
1RV22AI122,AI253IA,4,2023-10-30,100%,100,82
1RV22AI122,HS251TA,1,2023-08-01,33%,50,45
1RV22AI122,HS251TA,2,2023-08-31,33%,50,47
1RV22AI122,HS251TA,3,2023-09-30,33%,50,36
1RV22AI122,HS251TA,4,2023-10-30,100%,100,83
1RV22AI123,CD252IA,1,2023-08-01,33%,50,50
1RV22AI123,CD252IA,2,2023-08-31,33%,50,36
1RV22AI123,CD252IA,3,2023-09-30,33%,50,40
1RV22AI123,CD252IA,4,2023-10-30,100%,100,92
1RV22AI123,AI255TBA,1,2023-08-01,33%,50,37
1RV22AI123,AI255TBA,2,2023-08-31,33%,50,48
1RV22AI123,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI123,AI255TBA,4,2023-10-30,100%,100,90
1RV22AI123,AI254TA,1,2023-08-01,33%,50,37
1RV22AI123,AI254TA,2,2023-08-31,33%,50,37
1RV22AI123,AI254TA,3,2023-09-30,33%,50,44
1RV22AI123,AI254TA,4,2023-10-30,100%,100,82
1RV22AI123,AI253IA,1,2023-08-01,33%,50,39
1RV22AI123,AI253IA,2,2023-08-31,33%,50,39
1RV22AI123,AI253IA,3,2023-09-30,33%,50,40
1RV22AI123,AI253IA,4,2023-10-30,100%,100,86
1RV22AI123,HS251TA,1,2023-08-01,33%,50,48
1RV22AI123,HS251TA,2,2023-08-31,33%,50,41
1RV22AI123,HS251TA,3,2023-09-30,33%,50,37
1RV22AI123,HS251TA,4,2023-10-30,100%,100,84
1RV22AI124,CD252IA,1,2023-08-01,33%,50,44
1RV22AI124,CD252IA,2,2023-08-31,33%,50,39
1RV22AI124,CD252IA,3,2023-09-30,33%,50,43
1RV22AI124,CD252IA,4,2023-10-30,100%,100,79
1RV22AI124,AI255TBA,1,2023-08-01,33%,50,35
1RV22AI124,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI124,AI255TBA,3,2023-09-30,33%,50,41
1RV22AI124,AI255TBA,4,2023-10-30,100%,100,74
1RV22AI124,AI254TA,1,2023-08-01,33%,50,34
1RV22AI124,AI254TA,2,2023-08-31,33%,50,33
1RV22AI124,AI254TA,3,2023-09-30,33%,50,42
1RV22AI124,AI254TA,4,2023-10-30,100%,100,77
1RV22AI124,AI253IA,1,2023-08-01,33%,50,31
1RV22AI124,AI253IA,2,2023-08-31,33%,50,33
1RV22AI124,AI253IA,3,2023-09-30,33%,50,45
1RV22AI124,AI253IA,4,2023-10-30,100%,100,89
1RV22AI124,HS251TA,1,2023-08-01,33%,50,36
1RV22AI124,HS251TA,2,2023-08-31,33%,50,32
1RV22AI124,HS251TA,3,2023-09-30,33%,50,34
1RV22AI124,HS251TA,4,2023-10-30,100%,100,72
1RV22AI125,CD252IA,1,2023-08-01,33%,50,47
1RV22AI125,CD252IA,2,2023-08-31,33%,50,45
1RV22AI125,CD252IA,3,2023-09-30,33%,50,44
1RV22AI125,CD252IA,4,2023-10-30,100%,100,91
1RV22AI125,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI125,AI255TBA,2,2023-08-31,33%,50,41
1RV22AI125,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI125,AI255TBA,4,2023-10-30,100%,100,90
1RV22AI125,AI254TA,1,2023-08-01,33%,50,41
1RV22AI125,AI254TA,2,2023-08-31,33%,50,49
1RV22AI125,AI254TA,3,2023-09-30,33%,50,45
1RV22AI125,AI254TA,4,2023-10-30,100%,100,74
1RV22AI125,AI253IA,1,2023-08-01,33%,50,41
1RV22AI125,AI253IA,2,2023-08-31,33%,50,45
1RV22AI125,AI253IA,3,2023-09-30,33%,50,46
1RV22AI125,AI253IA,4,2023-10-30,100%,100,87
1RV22AI125,HS251TA,1,2023-08-01,33%,50,42
1RV22AI125,HS251TA,2,2023-08-31,33%,50,49
1RV22AI125,HS251TA,3,2023-09-30,33%,50,44
1RV22AI125,HS251TA,4,2023-10-30,100%,100,100
1RV22AI126,CD252IA,1,2023-08-01,33%,50,45
1RV22AI126,CD252IA,2,2023-08-31,33%,50,40
1RV22AI126,CD252IA,3,2023-09-30,33%,50,42
1RV22AI126,CD252IA,4,2023-10-30,100%,100,87
1RV22AI126,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI126,AI255TBA,2,2023-08-31,33%,50,41
1RV22AI126,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI126,AI255TBA,4,2023-10-30,100%,100,97
1RV22AI126,AI254TA,1,2023-08-01,33%,50,41
1RV22AI126,AI254TA,2,2023-08-31,33%,50,38
1RV22AI126,AI254TA,3,2023-09-30,33%,50,38
1RV22AI126,AI254TA,4,2023-10-30,100%,100,79
1RV22AI126,AI253IA,1,2023-08-01,33%,50,44
1RV22AI126,AI253IA,2,2023-08-31,33%,50,45
1RV22AI126,AI253IA,3,2023-09-30,33%,50,44
1RV22AI126,AI253IA,4,2023-10-30,100%,100,85
1RV22AI126,HS251TA,1,2023-08-01,33%,50,35
1RV22AI126,HS251TA,2,2023-08-31,33%,50,44
1RV22AI126,HS251TA,3,2023-09-30,33%,50,34
1RV22AI126,HS251TA,4,2023-10-30,100%,100,83
1RV22AI127,CD252IA,1,2023-08-01,33%,50,39
1RV22AI127,CD252IA,2,2023-08-31,33%,50,47
1RV22AI127,CD252IA,3,2023-09-30,33%,50,45
1RV22AI127,CD252IA,4,2023-10-30,100%,100,95
1RV22AI127,AI255TBA,1,2023-08-01,33%,50,41
1RV22AI127,AI255TBA,2,2023-08-31,33%,50,43
1RV22AI127,AI255TBA,3,2023-09-30,33%,50,44
1RV22AI127,AI255TBA,4,2023-10-30,100%,100,88
1RV22AI127,AI254TA,1,2023-08-01,33%,50,45
1RV22AI127,AI254TA,2,2023-08-31,33%,50,49
1RV22AI127,AI254TA,3,2023-09-30,33%,50,37
1RV22AI127,AI254TA,4,2023-10-30,100%,100,82
1RV22AI127,AI253IA,1,2023-08-01,33%,50,35
1RV22AI127,AI253IA,2,2023-08-31,33%,50,44
1RV22AI127,AI253IA,3,2023-09-30,33%,50,42
1RV22AI127,AI253IA,4,2023-10-30,100%,100,89
1RV22AI127,HS251TA,1,2023-08-01,33%,50,38
1RV22AI127,HS251TA,2,2023-08-31,33%,50,42
1RV22AI127,HS251TA,3,2023-09-30,33%,50,47
1RV22AI127,HS251TA,4,2023-10-30,100%,100,93
1RV22AI128,CD252IA,1,2023-08-01,33%,50,43
1RV22AI128,CD252IA,2,2023-08-31,33%,50,38
1RV22AI128,CD252IA,3,2023-09-30,33%,50,35
1RV22AI128,CD252IA,4,2023-10-30,100%,100,70
1RV22AI128,AI255TBA,1,2023-08-01,33%,50,38
1RV22AI128,AI255TBA,2,2023-08-31,33%,50,41
1RV22AI128,AI255TBA,3,2023-09-30,33%,50,45
1RV22AI128,AI255TBA,4,2023-10-30,100%,100,87
1RV22AI128,AI254TA,1,2023-08-01,33%,50,41
1RV22AI128,AI254TA,2,2023-08-31,33%,50,35
1RV22AI128,AI254TA,3,2023-09-30,33%,50,47
1RV22AI128,AI254TA,4,2023-10-30,100%,100,87
1RV22AI128,AI253IA,1,2023-08-01,33%,50,45
1RV22AI128,AI253IA,2,2023-08-31,33%,50,43
1RV22AI128,AI253IA,3,2023-09-30,33%,50,47
1RV22AI128,AI253IA,4,2023-10-30,100%,100,74
1RV22AI128,HS251TA,1,2023-08-01,33%,50,35
1RV22AI128,HS251TA,2,2023-08-31,33%,50,36
1RV22AI128,HS251TA,3,2023-09-30,33%,50,41
1RV22AI128,HS251TA,4,2023-10-30,100%,100,72
1RV22AI129,CD252IA,1,2023-08-01,33%,50,32
1RV22AI129,CD252IA,2,2023-08-31,33%,50,43
1RV22AI129,CD252IA,3,2023-09-30,33%,50,35
1RV22AI129,CD252IA,4,2023-10-30,100%,100,89
1RV22AI129,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI129,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI129,AI255TBA,3,2023-09-30,33%,50,44
1RV22AI129,AI255TBA,4,2023-10-30,100%,100,79
1RV22AI129,AI254TA,1,2023-08-01,33%,50,36
1RV22AI129,AI254TA,2,2023-08-31,33%,50,45
1RV22AI129,AI254TA,3,2023-09-30,33%,50,37
1RV22AI129,AI254TA,4,2023-10-30,100%,100,94
1RV22AI129,AI253IA,1,2023-08-01,33%,50,37
1RV22AI129,AI253IA,2,2023-08-31,33%,50,44
1RV22AI129,AI253IA,3,2023-09-30,33%,50,40
1RV22AI129,AI253IA,4,2023-10-30,100%,100,87
1RV22AI129,HS251TA,1,2023-08-01,33%,50,43
1RV22AI129,HS251TA,2,2023-08-31,33%,50,38
1RV22AI129,HS251TA,3,2023-09-30,33%,50,32
1RV22AI129,HS251TA,4,2023-10-30,100%,100,96
1RV22AI130,CD252IA,1,2023-08-01,33%,50,46
1RV22AI130,CD252IA,2,2023-08-31,33%,50,42
1RV22AI130,CD252IA,3,2023-09-30,33%,50,36
1RV22AI130,CD252IA,4,2023-10-30,100%,100,81
1RV22AI130,AI255TBA,1,2023-08-01,33%,50,36
1RV22AI130,AI255TBA,2,2023-08-31,33%,50,41
1RV22AI130,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI130,AI255TBA,4,2023-10-30,100%,100,92
1RV22AI130,AI254TA,1,2023-08-01,33%,50,40
1RV22AI130,AI254TA,2,2023-08-31,33%,50,40
1RV22AI130,AI254TA,3,2023-09-30,33%,50,48
1RV22AI130,AI254TA,4,2023-10-30,100%,100,96
1RV22AI130,AI253IA,1,2023-08-01,33%,50,45
1RV22AI130,AI253IA,2,2023-08-31,33%,50,39
1RV22AI130,AI253IA,3,2023-09-30,33%,50,44
1RV22AI130,AI253IA,4,2023-10-30,100%,100,72
1RV22AI130,HS251TA,1,2023-08-01,33%,50,34
1RV22AI130,HS251TA,2,2023-08-31,33%,50,48
1RV22AI130,HS251TA,3,2023-09-30,33%,50,43
1RV22AI130,HS251TA,4,2023-10-30,100%,100,79
1RV22AI131,CD252IA,1,2023-08-01,33%,50,49
1RV22AI131,CD252IA,2,2023-08-31,33%,50,44
1RV22AI131,CD252IA,3,2023-09-30,33%,50,44
1RV22AI131,CD252IA,4,2023-10-30,100%,100,99
1RV22AI131,AI255TBA,1,2023-08-01,33%,50,37
1RV22AI131,AI255TBA,2,2023-08-31,33%,50,47
1RV22AI131,AI255TBA,3,2023-09-30,33%,50,41
1RV22AI131,AI255TBA,4,2023-10-30,100%,100,94
1RV22AI131,AI254TA,1,2023-08-01,33%,50,37
1RV22AI131,AI254TA,2,2023-08-31,33%,50,37
1RV22AI131,AI254TA,3,2023-09-30,33%,50,41
1RV22AI131,AI254TA,4,2023-10-30,100%,100,84
1RV22AI131,AI253IA,1,2023-08-01,33%,50,48
1RV22AI131,AI253IA,2,2023-08-31,33%,50,42
1RV22AI131,AI253IA,3,2023-09-30,33%,50,41
1RV22AI131,AI253IA,4,2023-10-30,100%,100,77
1RV22AI131,HS251TA,1,2023-08-01,33%,50,50
1RV22AI131,HS251TA,2,2023-08-31,33%,50,44
1RV22AI131,HS251TA,3,2023-09-30,33%,50,49
1RV22AI131,HS251TA,4,2023-10-30,100%,100,87
1RV22AI132,CD252IA,1,2023-08-01,33%,50,43
1RV22AI132,CD252IA,2,2023-08-31,33%,50,47
1RV22AI132,CD252IA,3,2023-09-30,33%,50,43
1RV22AI132,CD252IA,4,2023-10-30,100%,100,90
1RV22AI132,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI132,AI255TBA,2,2023-08-31,33%,50,44
1RV22AI132,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI132,AI255TBA,4,2023-10-30,100%,100,98
1RV22AI132,AI254TA,1,2023-08-01,33%,50,40
1RV22AI132,AI254TA,2,2023-08-31,33%,50,44
1RV22AI132,AI254TA,3,2023-09-30,33%,50,47
1RV22AI132,AI254TA,4,2023-10-30,100%,100,85
1RV22AI132,AI253IA,1,2023-08-01,33%,50,45
1RV22AI132,AI253IA,2,2023-08-31,33%,50,41
1RV22AI132,AI253IA,3,2023-09-30,33%,50,49
1RV22AI132,AI253IA,4,2023-10-30,100%,100,100
1RV22AI132,HS251TA,1,2023-08-01,33%,50,48
1RV22AI132,HS251TA,2,2023-08-31,33%,50,48
1RV22AI132,HS251TA,3,2023-09-30,33%,50,47
1RV22AI132,HS251TA,4,2023-10-30,100%,100,94
1RV22AI133,CD252IA,1,2023-08-01,33%,50,40
1RV22AI133,CD252IA,2,2023-08-31,33%,50,37
1RV22AI133,CD252IA,3,2023-09-30,33%,50,43
1RV22AI133,CD252IA,4,2023-10-30,100%,100,83
1RV22AI133,AI255TBA,1,2023-08-01,33%,50,34
1RV22AI133,AI255TBA,2,2023-08-31,33%,50,35
1RV22AI133,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI133,AI255TBA,4,2023-10-30,100%,100,77
1RV22AI133,AI254TA,1,2023-08-01,33%,50,45
1RV22AI133,AI254TA,2,2023-08-31,33%,50,34
1RV22AI133,AI254TA,3,2023-09-30,33%,50,33
1RV22AI133,AI254TA,4,2023-10-30,100%,100,97
1RV22AI133,AI253IA,1,2023-08-01,33%,50,40
1RV22AI133,AI253IA,2,2023-08-31,33%,50,45
1RV22AI133,AI253IA,3,2023-09-30,33%,50,42
1RV22AI133,AI253IA,4,2023-10-30,100%,100,80
1RV22AI133,HS251TA,1,2023-08-01,33%,50,46
1RV22AI133,HS251TA,2,2023-08-31,33%,50,43
1RV22AI133,HS251TA,3,2023-09-30,33%,50,35
1RV22AI133,HS251TA,4,2023-10-30,100%,100,96
1RV22AI134,CD252IA,1,2023-08-01,33%,50,43
1RV22AI134,CD252IA,2,2023-08-31,33%,50,43
1RV22AI134,CD252IA,3,2023-09-30,33%,50,35
1RV22AI134,CD252IA,4,2023-10-30,100%,100,74
1RV22AI134,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI134,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI134,AI255TBA,3,2023-09-30,33%,50,38
1RV22AI134,AI255TBA,4,2023-10-30,100%,100,86
1RV22AI134,AI254TA,1,2023-08-01,33%,50,43
1RV22AI134,AI254TA,2,2023-08-31,33%,50,40
1RV22AI134,AI254TA,3,2023-09-30,33%,50,42
1RV22AI134,AI254TA,4,2023-10-30,100%,100,97
1RV22AI134,AI253IA,1,2023-08-01,33%,50,36
1RV22AI134,AI253IA,2,2023-08-31,33%,50,46
1RV22AI134,AI253IA,3,2023-09-30,33%,50,40
1RV22AI134,AI253IA,4,2023-10-30,100%,100,94
1RV22AI134,HS251TA,1,2023-08-01,33%,50,35
1RV22AI134,HS251TA,2,2023-08-31,33%,50,45
1RV22AI134,HS251TA,3,2023-09-30,33%,50,35
1RV22AI134,HS251TA,4,2023-10-30,100%,100,76
1RV22AI135,CD252IA,1,2023-08-01,33%,50,37
1RV22AI135,CD252IA,2,2023-08-31,33%,50,43
1RV22AI135,CD252IA,3,2023-09-30,33%,50,35
1RV22AI135,CD252IA,4,2023-10-30,100%,100,96
1RV22AI135,AI255TBA,1,2023-08-01,33%,50,39
1RV22AI135,AI255TBA,2,2023-08-31,33%,50,34
1RV22AI135,AI255TBA,3,2023-09-30,33%,50,34
1RV22AI135,AI255TBA,4,2023-10-30,100%,100,96
1RV22AI135,AI254TA,1,2023-08-01,33%,50,40
1RV22AI135,AI254TA,2,2023-08-31,33%,50,46
1RV22AI135,AI254TA,3,2023-09-30,33%,50,46
1RV22AI135,AI254TA,4,2023-10-30,100%,100,68
1RV22AI135,AI253IA,1,2023-08-01,33%,50,44
1RV22AI135,AI253IA,2,2023-08-31,33%,50,39
1RV22AI135,AI253IA,3,2023-09-30,33%,50,42
1RV22AI135,AI253IA,4,2023-10-30,100%,100,97
1RV22AI135,HS251TA,1,2023-08-01,33%,50,40
1RV22AI135,HS251TA,2,2023-08-31,33%,50,34
1RV22AI135,HS251TA,3,2023-09-30,33%,50,34
1RV22AI135,HS251TA,4,2023-10-30,100%,100,83
1RV22AI136,CD252IA,1,2023-08-01,33%,50,44
1RV22AI136,CD252IA,2,2023-08-31,33%,50,39
1RV22AI136,CD252IA,3,2023-09-30,33%,50,38
1RV22AI136,CD252IA,4,2023-10-30,100%,100,82
1RV22AI136,AI255TBA,1,2023-08-01,33%,50,43
1RV22AI136,AI255TBA,2,2023-08-31,33%,50,48
1RV22AI136,AI255TBA,3,2023-09-30,33%,50,34
1RV22AI136,AI255TBA,4,2023-10-30,100%,100,82
1RV22AI136,AI254TA,1,2023-08-01,33%,50,35
1RV22AI136,AI254TA,2,2023-08-31,33%,50,43
1RV22AI136,AI254TA,3,2023-09-30,33%,50,47
1RV22AI136,AI254TA,4,2023-10-30,100%,100,94
1RV22AI136,AI253IA,1,2023-08-01,33%,50,35
1RV22AI136,AI253IA,2,2023-08-31,33%,50,35
1RV22AI136,AI253IA,3,2023-09-30,33%,50,48
1RV22AI136,AI253IA,4,2023-10-30,100%,100,75
1RV22AI136,HS251TA,1,2023-08-01,33%,50,35
1RV22AI136,HS251TA,2,2023-08-31,33%,50,40
1RV22AI136,HS251TA,3,2023-09-30,33%,50,43
1RV22AI136,HS251TA,4,2023-10-30,100%,100,86
1RV22AI137,CD252IA,1,2023-08-01,33%,50,40
1RV22AI137,CD252IA,2,2023-08-31,33%,50,41
1RV22AI137,CD252IA,3,2023-09-30,33%,50,42
1RV22AI137,CD252IA,4,2023-10-30,100%,100,95
1RV22AI137,AI255TBA,1,2023-08-01,33%,50,48
1RV22AI137,AI255TBA,2,2023-08-31,33%,50,44
1RV22AI137,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI137,AI255TBA,4,2023-10-30,100%,100,96
1RV22AI137,AI254TA,1,2023-08-01,33%,50,49
1RV22AI137,AI254TA,2,2023-08-31,33%,50,46
1RV22AI137,AI254TA,3,2023-09-30,33%,50,46
1RV22AI137,AI254TA,4,2023-10-30,100%,100,85
1RV22AI137,AI253IA,1,2023-08-01,33%,50,46
1RV22AI137,AI253IA,2,2023-08-31,33%,50,46
1RV22AI137,AI253IA,3,2023-09-30,33%,50,43
1RV22AI137,AI253IA,4,2023-10-30,100%,100,85
1RV22AI137,HS251TA,1,2023-08-01,33%,50,45
1RV22AI137,HS251TA,2,2023-08-31,33%,50,48
1RV22AI137,HS251TA,3,2023-09-30,33%,50,49
1RV22AI137,HS251TA,4,2023-10-30,100%,100,99
1RV22AI138,CD252IA,1,2023-08-01,33%,50,43
1RV22AI138,CD252IA,2,2023-08-31,33%,50,44
1RV22AI138,CD252IA,3,2023-09-30,33%,50,37
1RV22AI138,CD252IA,4,2023-10-30,100%,100,91
1RV22AI138,AI255TBA,1,2023-08-01,33%,50,45
1RV22AI138,AI255TBA,2,2023-08-31,33%,50,50
1RV22AI138,AI255TBA,3,2023-09-30,33%,50,36
1RV22AI138,AI255TBA,4,2023-10-30,100%,100,93
1RV22AI138,AI254TA,1,2023-08-01,33%,50,49
1RV22AI138,AI254TA,2,2023-08-31,33%,50,39
1RV22AI138,AI254TA,3,2023-09-30,33%,50,48
1RV22AI138,AI254TA,4,2023-10-30,100%,100,84
1RV22AI138,AI253IA,1,2023-08-01,33%,50,49
1RV22AI138,AI253IA,2,2023-08-31,33%,50,41
1RV22AI138,AI253IA,3,2023-09-30,33%,50,42
1RV22AI138,AI253IA,4,2023-10-30,100%,100,79
1RV22AI138,HS251TA,1,2023-08-01,33%,50,37
1RV22AI138,HS251TA,2,2023-08-31,33%,50,41
1RV22AI138,HS251TA,3,2023-09-30,33%,50,41
1RV22AI138,HS251TA,4,2023-10-30,100%,100,84
1RV22AI139,CD252IA,1,2023-08-01,33%,50,38
1RV22AI139,CD252IA,2,2023-08-31,33%,50,35
1RV22AI139,CD252IA,3,2023-09-30,33%,50,45
1RV22AI139,CD252IA,4,2023-10-30,100%,100,88
1RV22AI139,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI139,AI255TBA,2,2023-08-31,33%,50,36
1RV22AI139,AI255TBA,3,2023-09-30,33%,50,34
1RV22AI139,AI255TBA,4,2023-10-30,100%,100,100
1RV22AI139,AI254TA,1,2023-08-01,33%,50,35
1RV22AI139,AI254TA,2,2023-08-31,33%,50,44
